,state_cat,account_length,area_code_cat,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,churn_predict,churn_proba
999,40,95,1,0,0,0,226.6,98,38.52,88.5,107,7.52,166.2,105,7.48,11.9,3,3.21,2,0,1,0.6571921538989439
1000,47,82,1,0,0,0,313.6,110,53.31,263.2,104,22.37,139.0,93,6.26,7.5,5,2.03,1,1,1,0.743020374965541
1001,17,167,0,0,0,0,130.5,66,22.19,80.9,102,6.88,221.6,116,9.97,11.2,5,3.02,1,0,0,0.2186932280102267
1002,38,104,1,0,0,0,186.8,102,31.76,176.3,114,14.99,222.2,84,10.0,13.0,3,3.51,0,0,0,0.22202811407537817
1003,45,136,1,0,0,0,110.2,92,18.73,219.4,109,18.65,188.1,67,8.46,12.3,4,3.32,2,0,0,0.30288204013934816
1004,44,83,2,0,1,33,228.2,85,38.79,249.2,114,21.18,93.5,89,4.21,10.2,7,2.75,0,0,0,0.1708548972837709
1005,7,78,1,1,0,0,176.6,107,30.02,179.4,98,15.25,178.2,80,8.02,16.6,5,4.48,2,1,1,0.9108966860781417
1006,19,135,1,0,1,45,241.4,102,41.04,206.4,78,17.54,196.6,104,8.85,9.4,6,2.54,0,0,0,0.19603783771901578
1007,18,79,0,0,0,0,174.8,88,29.72,197.0,94,16.75,87.0,103,3.92,8.6,6,2.32,3,0,1,0.6656959484770361
1008,45,133,1,0,0,0,171.8,64,29.21,177.1,83,15.05,223.0,96,10.04,10.3,4,2.78,1,0,0,0.3215603648041378
1009,22,76,1,0,1,37,190.8,58,32.44,221.9,101,18.86,211.2,104,9.5,12.3,4,3.32,1,0,0,0.2045711616347812
1010,22,216,0,0,0,0,212.3,106,36.09,191.1,71,16.24,224.9,79,10.12,9.4,8,2.54,3,0,1,0.7626040316379352
1011,6,73,2,0,0,0,159.0,123,27.03,233.3,95,19.83,178.9,155,8.05,15.2,3,4.1,2,0,0,0.4473760918141135
1012,30,183,0,0,1,38,178.4,103,30.33,184.4,79,15.67,203.3,94,9.15,7.2,3,1.94,3,0,0,0.47029373429525567
1013,1,106,1,0,0,0,222.1,123,37.76,276.8,92,23.53,213.5,99,9.61,9.0,3,2.43,0,0,0,0.30923139268769145
1014,20,78,2,0,0,0,238.9,96,40.61,196.1,92,16.67,102.4,95,4.61,11.0,1,2.97,6,0,1,0.9734530115356846
1015,28,109,1,0,0,0,101.8,105,17.31,348.9,107,29.66,233.2,150,10.49,7.5,5,2.03,1,0,0,0.16256016960869424
1016,39,90,2,0,0,0,190.0,98,32.3,196.1,111,16.67,216.4,58,9.74,8.0,6,2.16,2,0,1,0.5458846659536226
1017,34,112,1,0,1,17,120.0,94,20.4,79.5,104,6.76,214.0,94,9.63,8.7,1,2.35,1,0,0,0.09441692545379742
1018,35,92,1,0,0,0,145.9,90,24.8,148.1,105,12.59,241.3,93,10.86,8.4,1,2.27,2,0,0,0.40652761856416636
1019,49,35,0,0,0,0,179.8,82,30.57,176.1,78,14.97,132.6,85,5.97,12.0,5,3.24,1,0,0,0.34421006440649476
1020,36,28,0,0,0,0,225.7,70,38.37,206.9,90,17.59,167.9,88,7.56,13.8,3,3.73,1,0,0,0.4851947890300118
1021,48,93,1,0,0,0,199.7,109,33.95,114.2,68,9.71,241.0,109,10.85,7.1,2,1.92,0,0,0,0.251735766523941
1022,35,26,2,0,0,0,150.0,63,25.5,225.0,90,19.13,202.3,99,9.1,9.2,5,2.48,3,0,1,0.5920664195133182
1023,36,33,1,1,0,0,247.1,114,42.01,146.5,110,12.45,208.9,94,9.4,10.6,2,2.86,4,1,1,0.9902513932332545
1024,38,120,0,0,0,0,215.7,75,36.67,244.4,105,20.77,211.2,91,9.5,11.4,5,3.08,2,0,1,0.6252287242786355
1025,16,124,1,0,0,0,94.8,102,16.12,238.9,91,20.31,279.4,94,12.57,11.6,3,3.13,2,0,0,0.2630834779843467
1026,41,56,1,0,0,0,79.3,115,13.48,159.0,64,13.52,245.7,99,11.06,10.1,4,2.73,1,0,0,0.1271676062482009
1027,44,39,0,0,0,0,157.2,81,26.72,247.7,131,21.05,215.7,141,9.71,9.9,9,2.67,1,0,0,0.2823569893100114
1028,15,158,0,0,0,0,119.8,123,20.37,262.2,122,22.29,219.8,111,9.89,12.4,5,3.35,1,0,0,0.1962731599737742
1029,30,106,2,0,0,0,170.6,116,29.0,259.1,115,22.02,214.2,111,9.64,9.6,13,2.59,1,0,0,0.31823096988625243
1030,12,52,2,0,1,24,229.1,86,38.95,168.7,124,14.34,245.4,75,11.04,14.6,2,3.94,1,0,0,0.29535086046686415
1031,47,112,0,0,0,0,135.1,112,22.97,226.3,85,19.24,115.2,108,5.18,11.1,6,3.0,1,0,0,0.22888190636177058
1032,28,148,0,1,0,0,136.8,112,23.26,197.5,134,16.79,93.2,90,4.19,10.3,5,2.78,2,0,1,0.8602147037574284
1033,1,12,0,0,0,0,239.7,112,40.75,221.1,122,18.79,207.3,109,9.33,11.1,3,3.0,2,0,1,0.693783400276049
1034,43,109,2,1,0,0,159.6,136,27.13,151.0,126,12.84,142.1,53,6.39,7.3,4,1.97,4,1,1,0.9708288711193769
1035,6,142,2,0,1,38,231.2,125,39.3,174.8,121,14.86,171.2,87,7.7,12.4,2,3.35,4,0,1,0.77780940537735
1036,37,60,2,0,0,0,203.7,95,34.63,212.6,122,18.07,177.1,103,7.97,7.9,1,2.13,3,0,1,0.7421811167120165
1037,0,141,0,0,1,43,157.8,122,26.83,132.3,108,11.25,137.1,81,6.17,5.6,2,1.51,2,0,0,0.2534608940959648
1038,15,168,1,0,0,0,160.6,110,27.3,185.2,120,15.74,120.2,104,5.41,9.1,4,2.46,1,1,0,0.29122524441733394
1039,34,138,1,1,0,0,261.1,96,44.39,170.9,120,14.53,71.1,89,3.2,0.0,0,0.0,3,1,1,0.983710414526901
1040,50,88,1,0,0,0,138.7,92,23.58,205.8,73,17.49,247.9,119,11.16,9.8,5,2.65,1,0,0,0.237085427742629
1041,48,119,1,0,0,0,226.6,126,38.52,143.6,107,12.21,94.9,123,4.27,12.1,5,3.27,1,0,0,0.4880620928802313
1042,8,31,0,0,0,0,229.1,120,38.95,172.4,79,14.65,243.6,102,10.96,11.0,4,2.97,3,0,1,0.7991925267058699
1043,42,102,0,0,0,0,157.4,83,26.76,47.3,102,4.02,160.4,92,7.22,11.4,5,3.08,0,0,0,0.16399254127769716
1044,7,149,1,0,1,25,185.6,109,31.55,167.3,89,14.22,171.6,100,7.72,10.7,3,2.89,1,1,0,0.19399154097963825
1045,43,138,1,0,0,0,217.2,73,36.92,190.8,127,16.22,133.5,97,6.01,5.2,3,1.4,4,0,1,0.8730350768012807
1046,7,118,1,0,0,0,183.1,128,31.13,241.0,93,20.49,211.1,108,9.5,12.5,4,3.38,0,0,0,0.21398474580575008
1047,42,222,0,0,1,34,218.5,89,37.15,160.7,76,13.66,181.6,76,8.17,4.9,5,1.32,4,0,1,0.7485674057283552
1048,22,130,1,0,0,0,143.8,76,24.45,274.8,103,23.36,194.7,105,8.76,12.3,1,3.32,0,0,0,0.1415769455454866
1049,47,60,1,0,1,31,223.6,83,38.01,235.6,77,20.03,153.0,119,6.89,4.7,8,1.27,4,0,1,0.7606097284199964
1050,21,90,1,0,0,0,189.1,104,32.15,313.9,124,26.68,227.9,128,10.26,8.2,2,2.21,1,0,0,0.37145310374095797
1051,8,140,1,0,0,0,143.0,100,24.31,193.4,89,16.44,59.5,81,2.68,12.3,8,3.32,4,1,1,0.7274676949255737
1052,5,101,1,0,1,39,147.2,105,25.02,168.8,96,14.35,165.3,118,7.44,13.0,4,3.51,1,0,0,0.128533880955751
1053,31,134,1,0,1,32,224.0,75,38.08,97.5,103,8.29,211.6,80,9.52,10.7,5,2.89,2,0,0,0.44127039049673045
1054,36,88,0,1,0,0,132.9,132,22.59,208.2,82,17.7,260.5,42,11.72,14.4,11,3.89,2,1,1,0.8541264033390492
1055,45,118,0,0,0,0,160.3,110,27.25,53.2,92,4.52,130.7,119,5.88,10.5,4,2.84,0,0,0,0.16912606797251142
1056,42,93,1,0,1,21,213.8,103,36.35,257.7,72,21.9,218.4,114,9.83,7.2,6,1.94,1,0,0,0.25642131415692565
1057,11,232,1,0,0,0,248.2,128,42.19,211.2,96,17.95,147.1,117,6.62,10.0,6,2.7,2,0,1,0.7163169831698873
1058,38,137,1,0,1,25,174.6,88,29.68,243.8,118,20.72,259.7,103,11.69,12.2,3,3.29,3,0,0,0.45824111604232287
1059,50,3,1,0,1,23,205.5,102,34.94,209.5,83,17.81,182.3,99,8.2,6.4,4,1.73,0,0,0,0.13364966142742885
1060,39,137,1,0,0,0,209.1,104,35.55,189.4,96,16.1,214.4,83,9.65,14.8,4,4.0,3,0,1,0.7551370710791306
1061,39,42,1,0,0,0,251.1,81,42.69,178.3,106,15.16,184.6,90,8.31,12.7,5,3.43,0,0,0,0.3931987883509577
1062,20,58,0,0,0,0,187.6,113,31.89,217.4,115,18.48,139.7,92,6.29,9.8,5,2.65,3,0,1,0.7009900920618367
1063,14,233,0,0,0,0,137.3,94,23.34,232.4,87,19.75,206.0,105,9.27,9.8,4,2.65,1,0,0,0.23387127424056295
1064,17,55,1,0,1,37,197.5,89,33.58,228.7,141,19.44,313.4,121,14.1,19.7,2,5.32,1,0,0,0.21882579626552226
1065,35,69,2,0,0,0,221.6,88,37.67,231.8,87,19.7,211.7,116,9.53,8.6,9,2.32,1,0,0,0.47214777529583263
1066,45,100,1,0,0,0,200.7,151,34.12,290.8,127,24.72,186.7,105,8.4,10.2,9,2.75,1,0,0,0.40659576221547034
1067,26,111,1,0,0,0,226.3,82,38.47,178.9,101,15.21,181.5,90,8.17,8.9,4,2.4,0,0,0,0.3207878327013686
1068,38,86,2,0,0,0,212.8,79,36.18,90.9,145,7.73,152.3,67,6.85,11.9,3,3.21,2,0,1,0.6165236469948209
1069,29,105,2,0,0,0,213.3,99,36.26,153.1,79,13.01,227.9,98,10.26,10.8,5,2.92,1,0,0,0.44586997371748094
1070,10,111,0,1,0,0,177.1,102,30.11,249.1,102,21.17,153.3,66,6.9,8.8,4,2.38,2,0,1,0.9114128626042319
1071,21,75,0,0,0,0,229.2,59,38.96,142.8,107,12.14,291.6,109,13.12,8.5,5,2.3,0,0,0,0.3288986126586689
1072,35,95,2,0,1,24,129.4,120,22.0,159.8,68,13.58,214.4,83,9.65,12.6,4,3.4,4,1,0,0.4886814877675558
1073,13,137,2,0,0,0,203.1,97,34.53,132.0,76,11.22,250.9,94,11.29,9.2,4,2.48,4,0,1,0.8517321180655482
1074,16,116,0,1,0,0,232.2,98,39.47,244.7,91,20.8,151.3,69,6.81,10.6,1,2.86,7,1,1,0.9985380484625265
1075,42,125,1,0,0,0,138.5,96,23.55,159.7,117,13.57,212.7,91,9.57,7.7,3,2.08,2,0,0,0.383975260623793
1076,47,65,1,0,0,0,189.3,74,32.18,205.3,90,17.45,228.2,78,10.27,8.5,13,2.3,3,0,1,0.7055143178842556
1077,15,55,1,0,1,33,141.0,99,23.97,250.9,109,21.33,284.6,89,12.81,11.7,3,3.16,0,0,0,0.06346974768506289
1078,19,86,0,0,0,0,118.6,106,20.16,223.5,115,19.0,94.7,12,4.26,13.3,1,3.59,2,0,0,0.3259658196645074
1079,46,100,2,0,0,0,254.2,97,43.21,262.0,88,22.27,256.3,82,11.53,13.6,6,3.67,0,1,0,0.4026699704358342
1080,14,70,0,0,0,0,176.5,85,30.01,119.2,93,10.13,227.7,90,10.25,8.7,5,2.35,1,0,0,0.33477372326286237
1081,13,67,1,0,0,0,234.3,111,39.83,206.4,87,17.54,157.3,101,7.08,5.8,10,1.57,3,0,1,0.8096240895334385
1082,8,50,2,0,1,39,147.3,75,25.04,244.8,74,20.81,216.9,101,9.76,13.2,3,3.56,2,0,0,0.2289689743733107
1083,0,42,1,0,0,0,171.0,129,29.07,183.9,96,15.63,130.2,90,5.86,4.6,6,1.24,0,0,0,0.18917503884760054
1084,39,76,2,0,1,40,177.9,85,30.24,119.3,95,10.14,140.5,83,6.32,10.3,1,2.78,2,0,0,0.30493460024560437
1085,24,103,1,0,1,34,240.6,92,40.9,204.2,99,17.36,297.0,82,13.37,12.7,9,3.43,5,0,1,0.8880910513549891
1086,29,90,1,0,0,0,114.4,108,19.45,232.8,150,19.79,198.1,78,8.91,8.9,3,2.4,0,0,0,0.10181817425030432
1087,9,66,2,0,0,0,113.9,112,19.36,271.8,106,23.1,216.7,95,9.75,15.6,3,4.21,2,0,0,0.3129365659459641
1088,22,22,0,0,0,0,180.0,65,30.6,207.0,106,17.6,182.8,111,8.23,8.3,6,2.24,1,0,0,0.34478602634296174
1089,12,67,0,0,0,0,177.4,102,30.16,215.2,123,18.29,132.4,120,5.96,6.6,4,1.78,4,1,1,0.805417774667953
1090,38,147,2,0,1,35,110.8,123,18.84,199.2,81,16.93,212.9,77,9.58,8.9,4,2.4,2,0,0,0.1571462322948382
1091,2,57,1,0,1,26,138.7,99,23.58,134.5,105,11.43,261.7,95,11.78,13.0,5,3.51,2,0,0,0.2101841830969065
1092,17,7,2,0,1,33,211.8,99,36.01,170.9,110,14.53,244.2,125,10.99,11.2,4,3.02,2,0,0,0.4033343295392972
1093,23,85,1,0,0,0,234.5,113,39.87,237.3,116,20.17,122.7,110,5.52,12.9,3,3.48,4,0,1,0.8955460259901268
1094,43,92,2,0,0,0,240.2,86,40.83,107.6,79,9.15,156.6,121,7.05,7.5,4,2.03,1,0,1,0.5313778112107896
1095,11,92,2,0,0,0,222.4,105,37.81,164.0,129,13.94,233.3,113,10.5,9.9,8,2.67,1,0,0,0.4746911073048347
1096,50,116,1,0,1,42,280.4,95,47.67,174.4,101,14.82,190.0,65,8.55,9.9,1,2.67,3,0,1,0.7652736518773134
1097,48,133,1,0,0,0,113.3,137,19.26,160.2,103,13.62,228.8,98,10.3,10.1,7,2.73,2,0,0,0.31129376776331225
1098,33,134,0,0,0,0,107.0,146,18.19,220.0,116,18.7,149.8,108,6.74,7.2,3,1.94,2,0,0,0.2943354367412653
1099,7,19,1,0,0,0,184.5,131,31.37,201.3,87,17.11,188.9,114,8.5,13.1,10,3.54,1,0,0,0.35786320089848966
1100,14,66,1,0,1,31,163.2,106,27.74,267.9,108,22.77,172.6,100,7.77,9.7,5,2.62,1,0,0,0.15317139460769028
1101,25,65,2,0,0,0,193.8,113,32.95,151.7,106,12.89,208.9,94,9.4,12.6,3,3.4,3,0,1,0.7172951455650318
1102,49,104,1,0,0,0,185.1,91,31.47,227.3,115,19.32,198.5,79,8.93,12.7,10,3.43,2,0,1,0.5303546614427019
1103,50,140,0,0,0,0,151.5,106,25.76,175.7,125,14.93,214.1,87,9.63,12.4,9,3.35,3,0,1,0.5966782873486641
1104,19,102,2,0,0,0,143.7,82,24.43,170.9,83,14.53,310.9,112,13.99,9.8,1,2.65,2,0,0,0.39977689198276467
1105,37,101,1,1,0,0,169.5,117,28.82,212.0,111,18.02,204.0,120,9.18,9.7,1,2.62,0,1,1,0.6978233961288737
1106,21,62,2,0,0,0,211.3,100,35.92,228.4,91,19.41,217.1,77,9.77,6.3,5,1.7,0,0,0,0.2806086471004984
1107,2,115,1,0,1,37,184.1,67,31.3,159.4,104,13.55,193.3,121,8.7,13.3,3,3.59,0,0,0,0.10508343346489411
1108,18,111,0,0,1,33,154.0,122,26.18,207.3,123,17.62,186.2,105,8.38,10.8,8,2.92,1,0,0,0.1385643045591124
1109,20,119,1,0,0,0,209.4,125,35.6,286.3,91,24.34,208.6,73,9.39,8.1,4,2.19,2,0,1,0.606222116343357
1110,31,121,1,0,0,0,166.3,114,28.27,138.8,130,11.8,215.3,108,9.69,10.4,10,2.81,2,0,0,0.47048855410321583
1111,26,108,1,0,0,0,108.6,128,18.46,325.2,97,27.64,173.6,67,7.81,9.3,6,2.51,0,0,0,0.09525033734516097
1112,20,63,1,0,1,25,230.3,82,39.15,165.6,96,14.08,227.7,125,10.25,9.0,2,2.43,1,0,0,0.29854570168733807
1113,6,59,1,0,1,46,200.1,44,34.02,126.0,78,10.71,146.3,123,6.58,10.6,5,2.86,1,0,0,0.2245465149679226
1114,35,82,1,0,0,0,179.2,95,30.46,228.9,95,19.46,187.7,100,8.45,13.2,2,3.56,1,0,0,0.3424849290957234
1115,31,126,1,0,0,0,261.6,83,44.47,192.9,133,16.4,246.9,50,11.11,7.3,3,1.97,4,0,1,0.9237402768503266
1116,33,110,2,0,0,0,129.5,94,22.02,92.6,96,7.87,154.3,110,6.94,9.9,5,2.67,3,0,1,0.5277423593578258
1117,16,85,0,0,0,0,164.0,111,27.88,229.4,108,19.5,220.7,105,9.93,9.3,2,2.51,1,0,0,0.30025549720876976
1118,43,46,1,0,0,0,230.7,117,39.22,186.2,84,15.83,182.2,109,8.2,9.2,4,2.48,2,0,1,0.6688730753378302
1119,23,44,0,0,0,0,207.2,90,35.22,178.6,76,15.18,182.0,74,8.19,0.0,0,0.0,0,0,0,0.2701758218713024
1120,26,171,0,0,0,0,171.9,99,29.22,249.2,95,21.18,174.9,81,7.87,12.5,4,3.38,1,0,0,0.3218386407163186
1121,0,88,1,0,1,37,181.7,88,30.89,237.4,106,20.18,209.1,111,9.41,9.5,5,2.57,2,0,0,0.31530172151287783
1122,11,169,0,0,0,0,240.7,119,40.92,141.1,102,11.99,120.6,56,5.43,7.7,2,2.08,2,0,1,0.6964859764244536
1123,43,48,2,0,0,0,198.2,108,33.69,181.0,70,15.39,238.9,86,10.75,12.1,2,3.27,1,0,0,0.3989269417145763
1124,13,65,0,0,0,0,96.0,95,16.32,117.0,82,9.95,172.9,114,7.78,6.7,3,1.81,3,0,0,0.42161848315941375
1125,50,81,1,0,0,0,165.2,109,28.08,170.6,96,14.5,205.0,74,9.23,9.9,4,2.67,0,0,0,0.17808949542387187
1126,17,53,2,0,0,0,171.5,75,29.16,224.5,111,19.08,187.4,84,8.43,9.7,6,2.62,1,0,0,0.3207262973437711
1127,2,72,1,0,1,27,111.7,68,18.99,252.8,106,21.49,255.5,109,11.5,7.8,4,2.11,1,0,0,0.08574699430391583
1128,37,100,2,0,0,0,152.7,98,25.96,212.4,73,18.05,264.5,90,11.9,7.9,3,2.13,2,0,0,0.4276072479809475
1129,23,82,1,0,0,0,194.7,105,33.1,210.9,100,17.93,236.9,143,10.66,11.6,3,3.13,3,0,1,0.7196167607823908
1130,11,71,1,0,0,0,119.9,108,20.38,240.7,82,20.46,151.1,124,6.8,8.1,7,2.19,3,0,0,0.49716436309504974
1131,18,103,1,0,0,0,222.9,129,37.89,205.0,87,17.43,141.3,99,6.36,9.9,2,2.67,1,0,0,0.47628136528340825
1132,39,87,1,0,0,0,210.7,46,35.82,215.6,116,18.33,170.4,79,7.67,13.2,3,3.56,1,0,0,0.4376932771181455
1133,20,116,0,0,0,0,254.6,107,43.28,249.4,89,21.2,229.6,77,10.33,9.0,18,2.43,2,1,1,0.7326055991132218
1134,25,140,1,0,0,0,265.0,100,45.05,147.6,89,12.55,247.7,94,11.15,10.7,3,2.89,1,0,1,0.6087221649349868
1135,42,93,0,0,0,0,172.3,135,29.29,318.7,95,27.09,131.5,104,5.92,11.5,4,3.11,3,0,1,0.6585637402051622
1136,13,90,1,0,0,0,259.1,140,44.05,124.0,119,10.54,188.3,79,8.47,12.8,3,3.46,0,0,0,0.4177871256476037
1137,10,130,1,0,0,0,211.4,91,35.94,191.0,62,16.24,207.3,109,9.33,11.6,3,3.13,1,0,0,0.43989155728253426
1138,16,121,0,1,0,0,175.9,87,29.9,225.3,114,19.15,156.2,113,7.03,10.4,3,2.81,2,0,1,0.9101694805501627
1139,11,47,2,1,0,0,135.0,108,22.95,176.3,111,14.99,144.6,96,6.51,10.5,1,2.84,1,1,1,0.7494258278558572
1140,49,94,1,1,1,39,115.5,90,19.64,122.5,99,10.41,197.7,110,8.9,7.0,3,1.89,0,0,0,0.33062712929708893
1141,25,76,0,0,0,0,193.0,82,32.81,200.8,109,17.07,135.9,79,6.12,14.4,3,3.89,0,0,0,0.23598494978820211
1142,25,69,2,0,0,0,167.4,105,28.46,121.5,142,10.33,209.3,83,9.42,16.0,2,4.32,1,0,0,0.3094435096196572
1143,40,117,1,0,1,35,190.7,100,32.42,209.7,107,17.82,202.5,101,9.11,12.4,5,3.35,1,0,0,0.20436372512128057
1144,16,70,1,0,0,0,325.5,128,55.34,300.3,105,25.53,199.8,93,8.99,5.7,7,1.54,1,1,1,0.7709148456042171
1145,13,130,1,0,0,0,139.0,98,23.63,120.2,116,10.22,160.4,113,7.22,14.5,2,3.92,3,0,1,0.5577990716643124
1146,0,109,1,0,1,40,155.9,110,26.5,161.2,99,13.7,229.2,81,10.31,11.5,13,3.11,0,0,0,0.07574589456979654
1147,25,115,1,0,0,0,182.1,97,30.96,231.1,76,19.64,246.2,103,11.08,15.0,2,4.05,0,0,0,0.21184762122610865
1148,34,114,0,0,0,0,139.8,152,23.77,215.9,76,18.35,96.9,111,4.36,7.9,10,2.13,2,0,0,0.38790418865189213
1149,35,135,2,0,0,0,112.7,123,19.16,280.0,90,23.8,251.9,110,11.34,10.4,2,2.81,0,0,0,0.09985258936081913
1150,8,79,1,0,1,31,173.2,98,29.44,149.5,123,12.71,245.7,91,11.06,11.5,7,3.11,1,0,0,0.17045394101920108
1151,39,123,0,0,0,0,225.6,102,38.35,225.8,56,19.19,186.7,128,8.4,6.7,2,1.81,1,0,0,0.484876256409901
1152,29,112,1,1,0,0,195.7,123,33.27,141.9,124,12.06,136.4,72,6.14,7.9,6,2.13,1,0,1,0.8664169631494097
1153,11,57,1,0,0,0,214.0,100,36.38,209.9,80,17.84,105.1,112,4.73,11.3,1,3.05,0,0,0,0.2876116304229061
1154,32,143,1,0,0,0,271.7,67,46.19,189.1,155,16.07,101.1,55,4.55,17.2,5,4.64,1,0,1,0.6288735458928222
1155,44,107,2,0,0,0,257.7,98,43.81,156.5,84,13.3,104.4,123,4.7,9.8,3,2.65,1,0,1,0.5863384724770582
1156,20,103,1,1,0,0,133.2,90,22.64,236.8,70,20.13,214.1,120,9.63,12.5,2,3.38,1,1,1,0.7450905681809882
1157,12,157,1,0,0,0,248.7,113,42.28,251.8,79,21.4,262.7,46,11.82,7.5,3,2.03,5,1,1,0.9538382644997451
1158,17,120,0,0,0,0,180.8,93,30.74,190.1,82,16.16,192.3,66,8.65,10.5,7,2.84,2,0,1,0.5166766649499024
1159,46,81,1,1,1,32,229.0,80,38.93,221.0,113,18.79,291.4,91,13.11,12.4,5,3.35,1,0,1,0.8085555558150122
1160,32,136,0,0,0,0,276.3,94,46.97,226.0,125,19.21,221.4,87,9.96,7.2,1,1.94,1,1,1,0.6424582960399914
1161,46,83,2,0,1,37,133.1,117,22.63,171.4,89,14.57,218.1,92,9.81,10.9,4,2.94,3,0,0,0.3325523281165868
1162,38,137,1,0,0,0,248.3,63,42.21,250.4,108,21.28,159.1,94,7.16,9.6,4,2.59,1,0,1,0.5569945791319282
1163,46,93,1,0,1,37,230.4,95,39.17,155.5,89,13.22,179.0,90,8.06,10.4,9,2.81,3,0,1,0.632783489834952
1164,37,103,0,0,0,0,185.8,118,31.59,86.8,84,7.38,208.4,115,9.38,10.7,9,2.89,1,0,0,0.3616818142063467
1165,4,96,1,0,0,0,183.9,88,31.26,109.2,86,9.28,190.2,78,8.56,16.6,7,4.48,2,0,1,0.5265412464368728
1166,34,77,1,1,0,0,132.9,86,22.59,168.1,121,14.29,196.3,102,8.83,7.8,3,2.11,0,0,1,0.5915084087914841
1167,24,128,2,0,0,0,221.0,109,37.57,219.0,107,18.62,229.4,113,10.32,8.6,5,2.32,3,0,1,0.7821020116148235
1168,32,116,2,0,0,0,179.0,81,30.43,200.0,116,17.0,168.6,74,7.59,15.8,7,4.27,1,0,0,0.3419108052237081
1169,23,96,0,1,0,0,188.8,119,32.1,216.9,100,18.44,208.5,116,9.38,5.8,3,1.57,3,0,1,0.9600280030414367
1170,6,60,1,1,1,45,135.6,101,23.05,94.9,73,8.07,154.0,118,6.93,9.8,3,2.65,4,1,1,0.9125557821657911
1171,12,105,0,1,1,31,172.5,103,29.33,113.6,102,9.66,261.6,104,11.77,10.8,4,2.92,2,0,1,0.8051329137838874
1172,1,123,1,0,0,0,132.6,100,22.54,198.8,102,16.9,168.9,105,7.6,0.0,0,0.0,1,0,0,0.22330361481643268
1173,10,84,0,0,0,0,127.7,81,21.71,188.4,84,16.01,260.0,125,11.7,4.7,6,1.27,1,0,0,0.21265330024090276
1174,31,107,2,0,0,0,156.3,75,26.57,215.3,93,18.3,118.2,115,5.32,8.8,2,2.38,1,0,0,0.28003711552965765
1175,4,86,1,0,0,0,234.6,102,39.88,268.3,109,22.81,195.6,102,8.8,11.6,4,3.13,1,1,1,0.5135619531361301
1176,46,115,1,0,0,0,202.1,95,34.36,231.6,89,19.69,214.6,165,9.66,13.1,7,3.54,1,0,0,0.4109105349504647
1177,42,128,2,0,1,40,272.2,112,46.27,239.9,111,20.39,257.3,124,11.58,11.6,2,3.13,1,0,0,0.4207017264496731
1178,41,97,1,0,0,0,245.2,109,41.68,165.5,152,14.07,159.2,96,7.16,9.1,8,2.46,1,0,1,0.5472188810334336
1179,5,90,1,0,0,0,207.6,82,35.29,193.3,105,16.43,149.7,68,6.74,11.2,6,3.02,1,0,0,0.4279885551394005
1180,17,22,1,0,0,0,222.9,97,37.89,172.6,91,14.67,187.6,99,8.44,10.1,3,2.73,1,0,0,0.47628136528340825
1181,12,121,1,0,0,0,273.8,96,46.55,263.1,106,22.36,201.5,83,9.07,10.8,3,2.92,1,1,1,0.6351020745256364
1182,6,169,2,0,0,0,192.8,98,32.78,273.2,125,23.22,266.3,102,11.98,11.4,6,3.08,2,0,1,0.5547209803001133
1183,19,83,2,0,0,0,268.7,81,45.68,145.5,100,12.37,185.6,86,8.35,9.4,6,2.54,0,0,0,0.44783107715264303
1184,33,87,0,0,1,48,178.8,91,30.4,246.8,106,20.98,262.4,119,11.81,9.0,8,2.43,1,0,0,0.180790901791829
1185,45,126,1,0,1,24,197.3,82,33.54,167.6,51,14.25,222.0,89,9.99,7.4,3,2.0,1,0,0,0.21839011594860114
1186,34,61,1,0,1,36,233.9,97,39.76,175.6,133,14.93,177.0,83,7.97,9.5,4,2.57,1,0,0,0.3082479904081135
1187,24,90,0,1,0,0,207.1,87,35.21,208.5,87,17.72,146.0,95,6.57,4.4,5,1.19,2,0,1,0.9378238803315466
1188,9,131,0,0,0,0,136.8,84,23.26,179.4,81,15.25,235.2,151,10.58,5.0,3,1.35,2,0,0,0.3788602631846937
1189,40,89,1,0,0,0,159.4,126,27.1,207.0,108,17.6,141.6,121,6.37,11.1,4,3.0,1,0,0,0.28807656942149434
1190,14,71,1,0,0,0,112.1,122,19.06,157.9,86,13.42,271.6,104,12.22,11.1,5,3.0,0,0,0,0.09916694717252174
1191,29,166,1,0,0,0,238.6,117,40.56,242.8,73,20.64,203.3,130,9.15,10.0,8,2.7,4,0,1,0.9003368767425763
1192,0,146,2,1,0,0,163.5,85,27.8,224.8,149,19.11,253.1,116,11.39,9.8,4,2.65,1,0,1,0.8113804658733228
1193,42,90,0,1,0,0,127.2,94,21.62,221.1,108,18.79,110.7,106,4.98,11.2,3,3.02,2,0,1,0.8448344623619085
1194,32,59,0,0,0,0,145.8,95,24.79,228.3,81,19.41,247.5,87,11.14,9.6,5,2.59,0,0,0,0.14470512547345366
1195,33,25,1,0,0,0,250.1,108,42.52,221.9,97,18.86,208.5,84,9.38,11.1,3,3.0,2,0,1,0.7212148141412137
